visitorid,itemid,predicted_prob
168685,111530,0.9203539
168685,111530,0.9203539
168685,111530,0.9084369
168685,158114,0.5824979
168687,362256,0.052790448
168687,338256,0.022396063
168694,421085,0.27156973
168694,421085,0.27156973
168694,444225,0.1894876
168694,306590,0.09520797
168751,373980,0.14728603
168753,253615,0.105078906
168753,27248,0.075223245
168820,242035,0.44930023
168820,242035,0.44930023
168821,130449,0.035411227
168844,463385,0.01623491
168957,89310,0.030565917
168958,343826,0.017999299
168967,152679,0.051822584
168978,328845,0.06341406
168978,340939,0.06341406
168978,57017,0.06341406
169086,178732,0.0668794
169096,233008,0.06296014
169172,201270,0.44665167
169172,201270,0.44665167
169227,272455,0.24038397
169227,385769,0.18852134
169227,141780,0.18636073
169227,310720,0.11082202
169230,93101,0.037064523
169251,116665,0.086126156
169296,48626,0.012744337
169300,287842,0.36168513
169300,287842,0.36168513
169317,52586,0.012110388
169319,309778,0.081157535
169319,309778,0.081157535
169334,204070,0.083751224
169334,321850,0.059673626
169336,318351,0.004688685
169347,139515,0.04775822
169355,45237,0.09872709
169356,322955,0.6288973
169356,322955,0.52950495
169381,464477,0.043255396
169392,200425,0.043830484
169421,104982,0.05970552
169423,247427,0.62236816
169423,247427,0.62236816
169423,200678,0.3859746
169424,105013,0.062212396
169424,230034,0.029243737
169439,193828,0.025250157
169447,41803,0.13639927
169528,36673,0.29054603
169528,36673,0.23207878
169538,446112,0.005077088
169586,366734,0.76274234
169586,34269,0.7419832
169586,34269,0.7419832
169586,15466,0.7391705
169586,120098,0.7346217
169603,175332,0.023792364
169635,91239,0.00878372
169644,92528,0.58340955
169644,92528,0.58340955
169644,108618,0.3030218
169644,108618,0.3030218
169654,160128,0.533357
169654,160128,0.533357
169654,36945,0.47572622
169654,190453,0.39890417
169654,327807,0.35906497
169704,291774,0.05311746
169713,118438,0.1840912
169713,118438,0.1840912
169764,400622,0.019683167
169797,83717,0.46295533
169797,465522,0.20911598
169797,466,0.12680824
169814,250252,0.041253716
169814,165302,0.023201257
169823,390428,0.02693341
169835,460386,0.44248137
169835,460386,0.44248137
169835,328940,0.36872217
169835,429481,0.36752707
169835,429481,0.36752707
169838,173546,0.02693341
169849,433441,0.059787586
169886,352783,0.086126156
169948,374091,0.079576775
169963,346501,0.78467286
169963,346501,0.78467286
169963,346501,0.78467286
169963,346501,0.78467286
169963,346501,0.78467286
169971,57221,0.06919372
169971,191264,0.04723119
169986,293911,0.059984233
169989,277943,0.61245143
169989,277943,0.61245143
169989,314942,0.13824922
170012,141641,0.052503634
170060,213570,0.008833571
170115,29863,0.10862243
170153,306386,0.06402025
170153,24726,0.06402025
170219,150307,0.017999299
170253,449559,0.031580806
170276,333566,0.5576713
170276,333566,0.5576713
170286,87288,0.38407046
170286,87288,0.38407046
170293,147709,0.02741278
170306,195270,0.17095432
170306,348431,0.15769446
170327,239363,0.02260148
170366,360334,0.012086782
170422,69699,0.08120112
170478,170811,0.06776171
170532,442318,0.011113771
170561,177522,0.11760227
170565,254056,0.013705325
170572,244169,0.086126156
170583,377270,0.25218612
170583,377270,0.25218612
170593,167143,0.02239268
170596,271151,0.115882434
170596,297884,0.10438991
170661,273041,0.05806787
170755,438619,0.10185104
170780,423503,0.019668886
170822,138820,0.008733698
170832,42002,0.8529728
170832,42002,0.8529728
170832,42002,0.8529728
170834,279052,0.11480672
170846,268872,0.04263632
170992,58079,0.06597108
171014,299158,0.05107658
171014,173028,0.020982163
171046,348102,0.10185104
171125,195314,0.2883237
171125,195314,0.2883237
171133,232861,0.007081751
171221,316730,0.071947254
171229,7425,0.014139846
171246,260611,0.044156697
171251,38346,0.020840768
171310,94254,0.014923052
171324,21746,0.15011866
171334,312728,0.77268416
171334,312728,0.77268416
171334,312728,0.77268416
171334,409804,0.32376522
171354,255622,0.4393315
171354,461397,0.28904334
171354,286314,0.1962037
171354,370805,0.14014147
171354,370805,0.14014147
171374,55133,0.07342347
171382,447995,0.15232584
171431,26634,0.42933577
171431,26634,0.42933577
171431,74792,0.2353941
171435,365922,0.047341418
171460,189704,0.13262433
171460,132845,0.09915611
171460,417563,0.06438451
171460,295240,0.06438451
171476,159780,0.076958366
171485,78887,0.45289284
171485,78887,0.36168513
171550,38175,0.014150165
171556,351946,0.030048909
171602,247950,0.70683
171602,247950,0.70683
171602,247950,0.70683
171602,247950,0.70683
171602,141240,0.4851944
171609,29100,0.4171243
171609,29100,0.4171243
171609,29100,0.4171243
171609,29100,0.4171243
171609,29100,0.4171243
171628,7943,0.014514264
171632,212144,0.0069554606
171672,367374,0.61949426
171672,367374,0.5399003
171672,23036,0.37998444
171675,164853,0.006633294
171682,127788,0.014923052
171691,393028,0.04281801
171692,350528,0.059893988
171721,248566,0.71217316
171721,205139,0.6700538
171721,205139,0.6700538
171721,134974,0.5344736
171721,280328,0.52881956
171736,401057,0.05575748
171748,58752,0.4681532
171748,413344,0.43604937
171748,76617,0.39675304
171757,134751,0.12888487
171757,217429,0.11105793
171757,79031,0.091962755
171789,291171,0.008239612
171857,23446,0.018173737
171870,372732,0.3995667
171870,19474,0.34837964
171870,372732,0.32090372
171898,399359,0.02425411
171932,214907,0.007673459
172002,175356,0.34728828
172002,175356,0.3188895
172002,338208,0.29983434
172002,16813,0.25893077
172006,67329,0.12840204
172006,76936,0.08753222
172027,153254,0.007926996
172047,424344,0.007673459
172075,238447,0.092958525
172078,431148,0.111198634
172080,269275,0.013216184
172136,386773,0.017999299
172188,235156,0.065455526
172194,439956,0.10674214
172222,385350,0.034737486
172245,2193,0.004688685
172329,18423,0.78905815
172329,18423,0.78488654
172329,18423,0.7837955
172329,18423,0.77932036
172329,338788,0.77348626
172374,383084,0.06921715
172379,361956,0.03494333
172387,175356,0.025479002
172428,379913,0.00878372
172440,72983,0.11224241
172458,331311,0.023243543
172484,177636,0.5088645
172484,177636,0.5088645
172516,300812,0.009394099
172528,223841,0.08916693
172528,77237,0.08916693
172528,171600,0.08916693
172555,50934,0.130783
172588,340420,0.017750444
172601,403889,0.008833571
172632,387353,0.0069554606
172642,114256,0.05256167
172647,321765,0.12609908
172647,139435,0.085669994
172672,321655,0.25657278
172672,321655,0.2291078
172683,290433,0.04118276
172748,204494,0.12511122
172748,231482,0.02619495
172829,382499,0.0784821
172829,408504,0.035153586
172915,195971,0.108109064
172915,109109,0.062464762
172940,235598,0.064261205
172991,129109,0.007902662
172996,434703,0.02693341
173024,327485,0.10412823
173024,327485,0.10412823
173024,80874,0.06255734
173136,186820,0.24437985
173136,178294,0.17568779
173136,178294,0.17568779
173136,103816,0.11398539
173145,466528,0.15593311
173145,10710,0.07472587
173145,402672,0.049659457
173182,449485,0.0072470387
173204,23346,0.006091583
173214,427499,0.12050869
173222,424467,0.072524995
173255,88154,0.0790691
173260,95426,0.6157802
173260,95426,0.6157802
173260,302329,0.57614595
173265,104464,0.012245912
173278,232139,0.0074576777
173287,35742,0.09649032
173287,281528,0.09649032
173294,129241,0.044923745
173335,167484,0.061279725
173335,433596,0.061279725
173345,383514,0.0069188173
173347,37360,0.007662861
173401,361103,0.04113604
173493,332058,0.0072815455
173524,84160,0.019309558
173524,370653,0.007825242
173619,399910,0.10185104
173644,462319,0.0668794
173648,313387,0.015082159
173691,306079,0.06597108
173755,137220,0.011113771
173784,196682,0.018173737
173787,245818,0.19575948
173795,210087,0.033814657
173858,146735,0.8884241
173858,433702,0.88767344
173858,146735,0.8862674
173858,4887,0.8737411
173858,4887,0.8737411
173882,4887,0.10493434
173900,298255,0.05510669
173902,121207,0.012086782
173934,58746,0.02121144
173938,234271,0.051431768
173996,107915,0.0635994
174000,150318,0.02523138
174036,274511,0.7918365
174036,274511,0.68670017
174036,274511,0.68670017
174036,271646,0.59263176
174036,271646,0.50833464
174052,53959,0.02693341
174057,442706,0.20317124
174086,256320,0.050548133
174101,291559,0.07319189
174114,396491,0.53199303
174114,396491,0.53199303
174180,175831,0.6026649
174180,175831,0.6026649
174195,41427,0.07682503
174229,201311,0.007673459
174241,213310,0.18873301
174285,265165,0.086126156
174307,77902,0.68848246
174307,77902,0.68848246
174307,77902,0.68064547
174307,188228,0.68050617
174330,130451,0.06547214
174331,20017,0.44594684
174331,20017,0.4413278
174331,20017,0.40207577
174331,20017,0.3972702
174331,20017,0.2951191
174344,301087,0.007662861
174349,294473,0.007926996
174412,66329,0.004688685
174422,82899,0.007848433
174440,152433,0.8028631
174440,152433,0.8028631
174449,193349,0.013973971
174451,167221,0.223436
174453,91968,0.034258157
174474,179225,0.06183934
174489,339703,0.16557744
174496,365827,0.12434759
174496,224563,0.12434759
174496,12189,0.12434759
174511,288383,0.5743747
174511,288383,0.511609
174556,139286,0.008075429
174638,164246,0.0513538
174656,12762,0.087318994
174677,57968,0.009073034
174704,143678,0.019683167
174707,145611,0.029998776
174710,257040,0.024253022
174735,31471,0.077115
174743,95426,0.07949851
174778,167248,0.049224187
174830,359262,0.07715005
174830,266290,0.07715005
174852,133907,0.11338617
174878,227470,0.07395763
174891,393936,0.15541625
174891,364139,0.15541625
174899,248614,0.6343652
174899,88904,0.6084721
174899,88904,0.6084721
174948,349426,0.1840912
174948,349426,0.1840912
174954,428257,0.015257008
175021,323743,0.00878372
175040,31257,0.072524995
175092,168611,0.044923745
175097,102471,0.05659525
175134,120356,0.1476063
175134,47978,0.13986856
175134,366021,0.10096282
175166,266542,0.008733698
175179,114102,0.007673459
175221,351481,0.039527036
175244,396168,0.20298807
175244,396168,0.16233043
175268,317541,0.012245912
175296,144651,0.009487986
175324,351044,0.065486975
175335,235920,0.16468431
175335,235920,0.13042712
175349,417193,0.11410163
175383,354042,0.06552047
175438,107042,0.5284799
175438,107042,0.5284799
175529,363405,0.014150165
175633,88624,0.026568476
175687,453192,0.076991126
175711,70433,0.00878372
175743,266140,0.10896452
175754,391289,0.06433924
175764,114837,0.067666896
175844,306590,0.025739158
175858,361038,0.043615494
175879,439194,0.1268273
175879,89977,0.054735355
175924,280767,0.030623795
175965,264818,0.007926996
175988,147004,0.014150165
176007,212274,0.49348998
176031,296996,0.2752855
176031,296996,0.2752855
176044,203908,0.16606757
176048,133103,0.059979953
176054,242370,0.032580506
176077,416588,0.064040445
176077,76291,0.05783895
176091,166928,0.033218578
176115,124819,0.0075323586
176152,281211,0.7941966
176152,281211,0.7941966
176152,281211,0.7941966
176152,281211,0.7941966
176152,281211,0.7941966
176155,373922,0.02939782
176156,8651,0.07053732
176180,222643,0.016111165
176227,455887,0.7795515
176227,67182,0.7460737
176227,67182,0.7460737
176227,67182,0.7460737
176227,67182,0.7166145
176236,44241,0.0036781856
176253,321515,0.10185104
176268,458949,0.032214686
176268,341482,0.009847876
176298,63728,0.10185104
176345,224620,0.022376481
176387,464646,0.11347169
176387,353519,0.096154705
176397,419371,0.024373064
176404,300466,0.056440912
176429,230538,0.033218578
176431,236416,0.15954319
176436,215358,0.014150165
176446,10572,0.08148825
176544,123108,0.044190448
176558,291877,0.16495405
176599,391823,0.032507755
176688,181990,0.024451487
176714,234670,0.62011296
176714,234670,0.62011296
176714,234670,0.62011296
176714,360487,0.52746975
176725,238183,0.007081751
176728,227909,0.061555933
176778,388816,0.011654724
176779,247705,0.006633294
176848,441642,0.061431386
176921,112589,0.004688685
176957,107649,0.011654724
177034,126254,0.07674946
177045,407103,0.65614295
177045,407103,0.65614295
177045,96725,0.64551884
177045,96725,0.64551884
177045,96725,0.64551884
177091,163378,0.06597108
177095,156466,0.7055985
177095,360292,0.6216235
177095,360292,0.6216235
177095,360292,0.6216235
177095,360292,0.6216235
177204,173396,0.052397
177231,193304,0.064261205
177270,136969,0.007523787
177293,13520,0.02759539
177299,281812,0.044913556
177320,1152,0.025172574
177366,75873,0.086749524
177399,13754,0.0075323586
177436,259078,0.111515805
177482,354097,0.050587963
177482,272728,0.020281449
177483,353433,0.02121144
177499,69477,0.0062744375
177551,99786,0.01623491
177589,310808,0.06183934
177594,386604,0.085172415
177595,449284,0.008021842
177609,199417,0.048371352
177611,260381,0.11410163
177632,330809,0.007523787
177687,27650,0.13056631
177687,413518,0.08110338
177687,346197,0.08110338
177765,167587,0.066828474
177781,170811,0.08901711
177793,45559,0.02741278
177820,244504,0.05877278
177830,399745,0.009563734
177853,163764,0.0072470387
177890,397973,0.62616
177890,397973,0.62616
177902,355168,0.0075323586
177930,408923,0.03933808
177935,155728,0.4778795
177935,155728,0.4778795
177985,262699,0.109188974
177985,119636,0.08905611
177985,322810,0.07998354
178043,330572,0.023868786
178066,381613,0.88505185
178066,381613,0.88505185
178066,381613,0.88505185
178105,144787,0.005529304
178131,280578,0.070434816
178131,81207,0.035062637
178134,14431,0.11410163
178181,28170,0.07802335
178185,183095,0.05384746
178186,351397,0.02703472
178197,457611,0.10674214
178199,163240,0.022766814
178205,449484,0.023447301
178231,368855,0.0052812714
178239,375532,0.1292195
178239,196507,0.024883566
178241,202026,0.022984741
178246,447029,0.020532774
178282,449010,0.07122594
178354,434679,0.006091583
178356,146079,0.04523067
178356,173901,0.03734644
178361,422471,0.37700772
178361,101660,0.32236075
178361,101660,0.32236075
178361,101660,0.32236075
178361,437505,0.24103068
178376,45237,0.60125315
178376,45237,0.60125315
178376,77392,0.5291304
178376,189563,0.45353997
178376,224439,0.37880942
178381,369576,0.33595753
178381,326743,0.09545531
178417,50934,0.37997305
178417,339808,0.3752554
178417,49418,0.24832544
178417,141241,0.2146323
178417,153889,0.15527405
178432,158241,0.12687013
178432,59828,0.060052514
178452,333053,0.5726086
178452,74612,0.30522227
178452,232509,0.03284098
178484,111830,0.10370265
178494,46649,0.02939782
178554,429549,0.019683167
178566,38744,0.007175856
178595,463668,0.11276031
178617,358731,0.065836444
178638,207294,0.05587252
178638,366228,0.053467676
178646,148000,0.0038716816
178675,348228,0.013939571
178685,341042,0.015164489
178687,323607,0.009487986
178721,49347,0.037720945
178725,203759,0.044540957
178769,36864,0.60827863
178769,36864,0.53343993
178798,216271,0.1692012
178813,196270,0.46673357
178813,326217,0.4441867
178813,326217,0.4441867
178824,291921,0.073091775
178867,13520,0.8210901
178867,13520,0.7999765
178867,13520,0.7830759
178867,13520,0.77870053
178867,13520,0.77514833
178936,261695,0.058033835
178977,350968,0.044534776
178981,340093,0.54429984
178981,340093,0.54429984
178994,325859,0.55831194
178994,325859,0.55831194
179014,278214,0.69159144
179024,39070,0.041364264
179065,286105,0.008075429
179066,30101,0.013705325
179090,95515,0.009487986
179134,213464,0.059893988
179163,251943,0.060173932
179169,15884,0.0072815455
179179,357691,0.013436729
179196,466501,0.35008338
179196,466501,0.17493404
179239,370770,0.10539496
179239,183238,0.09649032
179275,37115,0.03306699
179275,325310,0.011582985
179286,321850,0.06142429
179309,378873,0.097019926
179314,121634,0.19871941
179314,262603,0.0926533
179334,320995,0.0668794
179335,262107,0.030565917
179349,386574,0.06597108
179372,364652,0.18862344
179372,419041,0.13769136
179377,375364,0.10185104
179401,79530,0.8520609
179401,79530,0.83604276
179401,79530,0.8299208
179412,219034,0.057382286
179422,365959,0.007662861
179437,335975,0.0054837246
179502,459264,0.27492464
179502,459264,0.27492464
179545,120658,0.36672708
179545,120658,0.36672708
179589,213829,0.057382286
179603,448274,0.024098536
179640,378430,0.030783756
179640,208095,0.030783756
179663,455499,0.08387655
179704,243171,0.061725672
179707,344447,0.06789777
179727,283758,0.008239612
179728,239235,0.059868734
179728,286481,0.0133067295
